sample_id,risk_labels,majority_answer,correct_models,incorrect_models,majority_is_correct
csqa_8949,high_disagreement,,0,0,False
csqa_8950,true_consensus;confidence_mismatch,C,3,1,True
csqa_8951,high_disagreement,,0,0,False
csqa_8952,high_disagreement,,0,0,False
csqa_8953,high_disagreement,,0,0,False
csqa_8954,high_disagreement,,0,0,False
csqa_8955,high_disagreement,,0,0,False
csqa_8956,high_disagreement,,0,0,False
csqa_8957,high_disagreement,,0,0,False
csqa_8958,high_disagreement,,0,0,False
csqa_8959,high_disagreement,,0,0,False
csqa_8960,high_disagreement,,0,0,False
csqa_8961,high_disagreement,,0,0,False
csqa_8962,high_disagreement,,0,0,False
csqa_8963,high_disagreement,,0,0,False
csqa_8964,high_disagreement,,0,0,False
csqa_8965,high_disagreement,,0,0,False
csqa_8966,high_disagreement,,0,0,False
csqa_8967,high_disagreement,,0,0,False
csqa_8968,high_disagreement,,0,0,False
csqa_8969,high_disagreement,,0,0,False
csqa_8970,high_disagreement,,0,0,False
csqa_8971,high_disagreement,,0,0,False
csqa_8972,high_disagreement,,0,0,False
csqa_8973,high_disagreement,,0,0,False
csqa_8974,high_disagreement,,0,0,False
csqa_8975,high_disagreement,,0,0,False
csqa_8976,high_disagreement,,0,0,False
csqa_8977,high_disagreement,,0,0,False
csqa_8978,high_disagreement,,0,0,False
csqa_8979,high_disagreement,,0,0,False
csqa_8980,high_disagreement,,0,0,False
csqa_8981,high_disagreement,,0,0,False
csqa_8982,high_disagreement,,0,0,False
csqa_8983,high_disagreement,,0,0,False
csqa_8984,high_disagreement,,0,0,False
csqa_8985,high_disagreement,,0,0,False
csqa_8986,true_consensus;confidence_mismatch,A,3,1,True
csqa_8987,high_disagreement,,0,0,False
csqa_8988,high_disagreement,,0,0,False
csqa_8989,high_disagreement,,0,0,False
csqa_8990,high_disagreement,,0,0,False
csqa_8991,high_disagreement,,0,0,False
csqa_8992,high_disagreement,,0,0,False
csqa_8993,high_disagreement,,0,0,False
csqa_8994,high_disagreement,,0,0,False
csqa_8995,high_disagreement,,0,0,False
csqa_8996,high_disagreement,,0,0,False
csqa_8997,high_disagreement,,0,0,False
csqa_8998,true_consensus;confidence_mismatch,A,3,1,True
csqa_8999,high_disagreement,,0,0,False
csqa_9000,high_disagreement,,0,0,False
csqa_9001,high_disagreement,,0,0,False
csqa_9002,high_disagreement,,0,0,False
csqa_9003,high_disagreement,,0,0,False
csqa_9004,high_disagreement,,0,0,False
csqa_9005,high_disagreement,,0,0,False
csqa_9006,high_disagreement,,0,0,False
csqa_9007,high_disagreement,,0,0,False
csqa_9008,high_disagreement,,0,0,False
csqa_9009,high_disagreement,,0,0,False
csqa_9010,high_disagreement,,0,0,False
csqa_9011,high_disagreement,,0,0,False
csqa_9012,high_disagreement,,0,0,False
csqa_9013,high_disagreement,,0,0,False
csqa_9014,high_disagreement,,0,0,False
csqa_9015,high_disagreement,,0,0,False
csqa_9016,high_disagreement,,0,0,False
csqa_9017,high_disagreement,,0,0,False
csqa_9018,high_disagreement,,0,0,False
csqa_9019,high_disagreement,,0,0,False
csqa_9020,high_disagreement,,0,0,False
csqa_9021,high_disagreement,,0,0,False
csqa_9022,high_disagreement,,0,0,False
csqa_9023,high_disagreement,,0,0,False
csqa_9024,high_disagreement,,0,0,False
csqa_9025,high_disagreement,,0,0,False
csqa_9026,high_disagreement,,0,0,False
csqa_9027,high_disagreement,,0,0,False
csqa_9028,high_disagreement,,0,0,False
csqa_9029,high_disagreement,,0,0,False
csqa_9030,high_disagreement,,0,0,False
csqa_9031,high_disagreement,,0,0,False
csqa_9032,high_disagreement,,0,0,False
csqa_9033,high_disagreement,,0,0,False
csqa_9034,high_disagreement,,0,0,False
csqa_9035,high_disagreement,,0,0,False
csqa_9036,high_disagreement,,0,0,False
csqa_9037,high_disagreement,,0,0,False
csqa_9038,high_disagreement,,0,0,False
csqa_9039,high_disagreement,,0,0,False
csqa_9040,high_disagreement,,0,0,False
csqa_9041,high_disagreement,,0,0,False
csqa_9042,high_disagreement,,0,0,False
csqa_9043,true_consensus,A,4,0,True
csqa_9044,high_disagreement,,0,0,False
csqa_9045,high_disagreement,,0,0,False
csqa_9046,high_disagreement,,0,0,False
csqa_9047,high_disagreement,,0,0,False
csqa_9048,high_disagreement,,0,0,False
csqa_9049,high_disagreement,,0,0,False
csqa_9050,high_disagreement,,0,0,False
csqa_9051,high_disagreement,,0,0,False
csqa_9052,high_disagreement,,0,0,False
csqa_9053,high_disagreement,,0,0,False
csqa_9054,high_disagreement,,0,0,False
csqa_9055,high_disagreement,,0,0,False
csqa_9056,high_disagreement,,0,0,False
csqa_9057,high_disagreement,,0,0,False
csqa_9058,high_disagreement,,0,0,False
csqa_9059,high_disagreement,,0,0,False
csqa_9060,high_disagreement,,0,0,False
csqa_9061,high_disagreement,,0,0,False
csqa_9062,high_disagreement,,0,0,False
csqa_9063,high_disagreement,,0,0,False
csqa_9064,high_disagreement,,0,0,False
csqa_9065,high_disagreement,,0,0,False
csqa_9066,high_disagreement,,0,0,False
csqa_9067,high_disagreement,,0,0,False
csqa_9068,high_disagreement,,0,0,False
csqa_9069,high_disagreement,,0,0,False
csqa_9070,high_disagreement,,0,0,False
csqa_9071,true_consensus;confidence_mismatch,A,2,2,True
csqa_9072,high_disagreement,,0,0,False
csqa_9073,high_disagreement,,0,0,False
csqa_9074,high_disagreement,,0,0,False
csqa_9075,high_disagreement,,0,0,False
csqa_9076,high_disagreement,,0,0,False
csqa_9077,high_disagreement,,0,0,False
csqa_9078,high_disagreement,,0,0,False
csqa_9079,high_disagreement,,0,0,False
csqa_9080,high_disagreement,,0,0,False
csqa_9081,high_disagreement,,0,0,False
csqa_9082,high_disagreement,,0,0,False
csqa_9083,high_disagreement,,0,0,False
csqa_9084,high_disagreement,,0,0,False
csqa_9085,high_disagreement,,0,0,False
csqa_9086,high_disagreement,,0,0,False
csqa_9087,high_disagreement,,0,0,False
csqa_9088,high_disagreement,,0,0,False
csqa_9089,high_disagreement,,0,0,False
csqa_9090,high_disagreement,,0,0,False
csqa_9091,high_disagreement,,0,0,False
csqa_9092,high_disagreement,,0,0,False
csqa_9093,high_disagreement,,0,0,False
csqa_9094,high_disagreement,,0,0,False
csqa_9095,high_disagreement,,0,0,False
csqa_9096,high_disagreement,,0,0,False
csqa_9097,high_disagreement,,0,0,False
csqa_9098,high_disagreement,,0,0,False
csqa_9099,high_disagreement,,0,0,False
csqa_9100,high_disagreement,,0,0,False
csqa_9101,high_disagreement,,0,0,False
csqa_9102,high_disagreement,,0,0,False
csqa_9103,high_disagreement,,0,0,False
csqa_9104,high_disagreement,,0,0,False
csqa_9105,high_disagreement,,0,0,False
csqa_9106,high_disagreement,,0,0,False
csqa_9107,high_disagreement,,0,0,False
csqa_9108,high_disagreement,,0,0,False
csqa_9109,high_disagreement,,0,0,False
csqa_9110,high_disagreement,,0,0,False
csqa_9111,high_disagreement,,0,0,False
csqa_9112,high_disagreement,,0,0,False
csqa_9113,high_disagreement,,0,0,False
csqa_9114,high_disagreement,,0,0,False
csqa_9115,high_disagreement,,0,0,False
csqa_9116,high_disagreement,,0,0,False
csqa_9117,true_consensus,D,4,0,True
csqa_9118,high_disagreement,,0,0,False
csqa_9119,high_disagreement,,0,0,False
csqa_9120,high_disagreement,,0,0,False
csqa_9121,high_disagreement,,0,0,False
csqa_9122,high_disagreement,,0,0,False
csqa_9123,high_disagreement,,0,0,False
csqa_9124,high_disagreement,,0,0,False
csqa_9125,high_disagreement,,0,0,False
csqa_9126,high_disagreement,,0,0,False
csqa_9127,high_disagreement,,0,0,False
csqa_9128,high_disagreement,,0,0,False
csqa_9129,high_disagreement,,0,0,False
csqa_9130,high_disagreement,,0,0,False
csqa_9131,high_disagreement,,0,0,False
csqa_9132,high_disagreement,,0,0,False
csqa_9133,high_disagreement,,0,0,False
csqa_9134,high_disagreement,,0,0,False
csqa_9135,high_disagreement,,0,0,False
csqa_9136,high_disagreement,,0,0,False
csqa_9137,high_disagreement,,0,0,False
csqa_9138,high_disagreement,,0,0,False
csqa_9139,high_disagreement,,0,0,False
csqa_9140,high_disagreement,,0,0,False
csqa_9141,high_disagreement,,0,0,False
csqa_9142,high_disagreement,,0,0,False
csqa_9143,high_disagreement,,0,0,False
csqa_9144,high_disagreement,,0,0,False
csqa_9145,high_disagreement,,0,0,False
csqa_9146,high_disagreement,,0,0,False
csqa_9147,high_disagreement,,0,0,False
csqa_9148,high_disagreement,,0,0,False
csqa_9149,high_disagreement,,0,0,False
csqa_9150,high_disagreement,,0,0,False
csqa_9151,high_disagreement,,0,0,False
csqa_9152,high_disagreement,,0,0,False
csqa_9153,high_disagreement,,0,0,False
csqa_9154,high_disagreement,,0,0,False
csqa_9155,high_disagreement,,0,0,False
csqa_9156,high_disagreement,,0,0,False
csqa_9157,high_disagreement,,0,0,False
csqa_9158,high_disagreement,,0,0,False
csqa_9159,high_disagreement,,0,0,False
csqa_9160,high_disagreement,,0,0,False
csqa_9161,high_disagreement,,0,0,False
csqa_9162,high_disagreement,,0,0,False
csqa_9163,high_disagreement,,0,0,False
csqa_9164,high_disagreement,,0,0,False
csqa_9165,high_disagreement,,0,0,False
csqa_9166,high_disagreement,,0,0,False
csqa_9167,high_disagreement,,0,0,False
csqa_9168,high_disagreement,,0,0,False
csqa_9169,high_disagreement,,0,0,False
csqa_9170,high_disagreement,,0,0,False
csqa_9171,high_disagreement,,0,0,False
csqa_9172,high_disagreement,,0,0,False
csqa_9173,high_disagreement,,0,0,False
csqa_9174,high_disagreement,,0,0,False
csqa_9175,high_disagreement,,0,0,False
csqa_9176,high_disagreement,,0,0,False
csqa_9177,high_disagreement,,0,0,False
csqa_9178,high_disagreement,,0,0,False
csqa_9179,high_disagreement,,0,0,False
csqa_9180,high_disagreement,,0,0,False
csqa_9181,high_disagreement,,0,0,False
csqa_9182,high_disagreement,,0,0,False
csqa_9183,high_disagreement,,0,0,False
csqa_9184,high_disagreement,,0,0,False
csqa_9185,high_disagreement,,0,0,False
csqa_9186,high_disagreement,,0,0,False
csqa_9187,high_disagreement,,0,0,False
csqa_9188,high_disagreement,,0,0,False
csqa_9189,high_disagreement,,0,0,False
csqa_9190,high_disagreement,,0,0,False
csqa_9191,high_disagreement,,0,0,False
csqa_9192,high_disagreement,,0,0,False
csqa_9193,high_disagreement,,0,0,False
csqa_9194,high_disagreement,,0,0,False
csqa_9195,high_disagreement,,0,0,False
csqa_9196,high_disagreement,,0,0,False
csqa_9197,high_disagreement,,0,0,False
csqa_9198,high_disagreement,,0,0,False
csqa_9199,high_disagreement,,0,0,False
csqa_9200,high_disagreement,,0,0,False
csqa_9201,high_disagreement,,0,0,False
csqa_9202,high_disagreement,,0,0,False
csqa_9203,high_disagreement,,0,0,False
csqa_9204,high_disagreement,,0,0,False
csqa_9205,high_disagreement,,0,0,False
csqa_9206,high_disagreement,,0,0,False
csqa_9207,high_disagreement,,0,0,False
csqa_9208,high_disagreement,,0,0,False
csqa_9209,high_disagreement,,0,0,False
csqa_9210,high_disagreement,,0,0,False
csqa_9211,high_disagreement,,0,0,False
csqa_9212,high_disagreement,,0,0,False
csqa_9213,high_disagreement,,0,0,False
csqa_9214,high_disagreement,,0,0,False
csqa_9215,high_disagreement,,0,0,False
csqa_9216,high_disagreement,,0,0,False
csqa_9217,high_disagreement,,0,0,False
csqa_9218,high_disagreement,,0,0,False
csqa_9219,high_disagreement,,0,0,False
csqa_9220,high_disagreement,,0,0,False
csqa_9221,high_disagreement,,0,0,False
csqa_9222,high_disagreement,,0,0,False
csqa_9223,high_disagreement,,0,0,False
csqa_9224,high_disagreement,,0,0,False
csqa_9225,high_disagreement,,0,0,False
csqa_9226,high_disagreement,,0,0,False
csqa_9227,high_disagreement,,0,0,False
csqa_9228,high_disagreement,,0,0,False
csqa_9229,high_disagreement,,0,0,False
csqa_9230,high_disagreement,,0,0,False
csqa_9231,high_disagreement,,0,0,False
csqa_9232,high_disagreement,,0,0,False
csqa_9233,high_disagreement,,0,0,False
csqa_9234,high_disagreement,,0,0,False
csqa_9235,high_disagreement,,0,0,False
csqa_9236,high_disagreement,,0,0,False
csqa_9237,high_disagreement,,0,0,False
csqa_9238,high_disagreement,,0,0,False
csqa_9239,high_disagreement,,0,0,False
csqa_9240,high_disagreement,,0,0,False
csqa_9241,high_disagreement,,0,0,False
csqa_9242,high_disagreement,,0,0,False
csqa_9243,high_disagreement,,0,0,False
csqa_9244,high_disagreement,,0,0,False
csqa_9245,high_disagreement,,0,0,False
csqa_9246,high_disagreement,,0,0,False
csqa_9247,high_disagreement,,0,0,False
csqa_9248,high_disagreement,,0,0,False
csqa_9249,high_disagreement,,0,0,False
csqa_9250,high_disagreement,,0,0,False
csqa_9251,high_disagreement,,0,0,False
csqa_9252,high_disagreement,,0,0,False
csqa_9253,high_disagreement,,0,0,False
csqa_9254,high_disagreement,,0,0,False
csqa_9255,high_disagreement,,0,0,False
csqa_9256,high_disagreement,,0,0,False
csqa_9257,high_disagreement,,0,0,False
csqa_9258,high_disagreement,,0,0,False
csqa_9259,high_disagreement,,0,0,False
csqa_9260,high_disagreement,,0,0,False
csqa_9261,high_disagreement,,0,0,False
csqa_9262,high_disagreement,,0,0,False
csqa_9263,high_disagreement,,0,0,False
csqa_9264,high_disagreement,,0,0,False
csqa_9265,high_disagreement,,0,0,False
csqa_9266,high_disagreement,,0,0,False
csqa_9267,high_disagreement,,0,0,False
csqa_9268,high_disagreement,,0,0,False
csqa_9269,high_disagreement,,0,0,False
csqa_9270,high_disagreement,,0,0,False
csqa_9271,high_disagreement,,0,0,False
csqa_9272,high_disagreement,,0,0,False
csqa_9273,high_disagreement,,0,0,False
csqa_9274,high_disagreement,,0,0,False
csqa_9275,high_disagreement,,0,0,False
csqa_9276,high_disagreement,,0,0,False
csqa_9277,high_disagreement,,0,0,False
csqa_9278,high_disagreement,,0,0,False
csqa_9279,high_disagreement,,0,0,False
csqa_9280,high_disagreement,,0,0,False
csqa_9281,true_consensus,A,4,0,True
csqa_9282,high_disagreement,,0,0,False
csqa_9283,high_disagreement,,0,0,False
csqa_9284,high_disagreement,,0,0,False
csqa_9285,high_disagreement,,0,0,False
csqa_9286,high_disagreement,,0,0,False
csqa_9287,high_disagreement,,0,0,False
csqa_9288,high_disagreement,,0,0,False
csqa_9289,high_disagreement,,0,0,False
csqa_9290,high_disagreement,,0,0,False
csqa_9291,high_disagreement,,0,0,False
csqa_9292,high_disagreement,,0,0,False
csqa_9293,high_disagreement,,0,0,False
csqa_9294,high_disagreement,,0,0,False
csqa_9295,high_disagreement,,0,0,False
csqa_9296,high_disagreement,,0,0,False
csqa_9297,high_disagreement,,0,0,False
csqa_9298,high_disagreement,,0,0,False
csqa_9299,high_disagreement,,0,0,False
csqa_9300,high_disagreement,,0,0,False
csqa_9301,high_disagreement,,0,0,False
csqa_9302,high_disagreement,,0,0,False
csqa_9303,high_disagreement,,0,0,False
csqa_9304,high_disagreement,,0,0,False
csqa_9305,high_disagreement,,0,0,False
csqa_9306,high_disagreement,,0,0,False
csqa_9307,high_disagreement,,0,0,False
csqa_9308,high_disagreement,,0,0,False
csqa_9309,high_disagreement,,0,0,False
csqa_9310,high_disagreement,,0,0,False
csqa_9311,high_disagreement,,0,0,False
csqa_9312,high_disagreement,,0,0,False
csqa_9313,high_disagreement,,0,0,False
csqa_9314,high_disagreement,,0,0,False
csqa_9315,high_disagreement,,0,0,False
csqa_9316,high_disagreement,,0,0,False
csqa_9317,high_disagreement,,0,0,False
csqa_9318,high_disagreement,,0,0,False
csqa_9319,true_consensus;confidence_mismatch,E,3,1,True
csqa_9320,high_disagreement,,0,0,False
csqa_9321,high_disagreement,,0,0,False
csqa_9322,high_disagreement,,0,0,False
csqa_9323,high_disagreement,,0,0,False
csqa_9324,high_disagreement,,0,0,False
csqa_9325,high_disagreement,,0,0,False
csqa_9326,high_disagreement,,0,0,False
csqa_9327,high_disagreement,,0,0,False
csqa_9328,high_disagreement,,0,0,False
csqa_9329,high_disagreement,,0,0,False
csqa_9330,high_disagreement,,0,0,False
csqa_9331,high_disagreement,,0,0,False
csqa_9332,high_disagreement,,0,0,False
csqa_9333,high_disagreement,,0,0,False
csqa_9334,high_disagreement,,0,0,False
csqa_9335,high_disagreement;confidence_mismatch,A,2,2,False
csqa_9336,high_disagreement,,0,0,False
csqa_9337,high_disagreement,,0,0,False
csqa_9338,high_disagreement,,0,0,False
csqa_9339,high_disagreement,,0,0,False
csqa_9340,high_disagreement,,0,0,False
csqa_9341,high_disagreement,,0,0,False
csqa_9342,high_disagreement,,0,0,False
csqa_9343,high_disagreement,,0,0,False
csqa_9344,high_disagreement,,0,0,False
csqa_9345,high_disagreement,,0,0,False
csqa_9346,high_disagreement,,0,0,False
csqa_9347,high_disagreement,,0,0,False
csqa_9348,high_disagreement,,0,0,False
csqa_9349,high_disagreement,,0,0,False
csqa_9350,high_disagreement,,0,0,False
csqa_9351,high_disagreement,,0,0,False
csqa_9352,high_disagreement,,0,0,False
csqa_9353,high_disagreement,,0,0,False
csqa_9354,high_disagreement,,0,0,False
csqa_9355,true_consensus,B,4,0,True
csqa_9356,high_disagreement,,0,0,False
csqa_9357,high_disagreement,,0,0,False
csqa_9358,high_disagreement,,0,0,False
csqa_9359,high_disagreement,,0,0,False
csqa_9360,high_disagreement,,0,0,False
csqa_9361,high_disagreement,,0,0,False
csqa_9362,high_disagreement,,0,0,False
csqa_9363,high_disagreement,,0,0,False
csqa_9364,high_disagreement,,0,0,False
csqa_9365,high_disagreement,,0,0,False
csqa_9366,high_disagreement,,0,0,False
csqa_9367,high_disagreement,,0,0,False
csqa_9368,high_disagreement,,0,0,False
csqa_9369,high_disagreement,,0,0,False
csqa_9370,high_disagreement,,0,0,False
csqa_9371,high_disagreement,,0,0,False
csqa_9372,false_consensus;confidence_mismatch,C,0,4,False
csqa_9373,high_disagreement,,0,0,False
csqa_9374,high_disagreement,,0,0,False
csqa_9375,high_disagreement,,0,0,False
csqa_9376,high_disagreement,,0,0,False
csqa_9377,high_disagreement,,0,0,False
csqa_9378,high_disagreement,,0,0,False
csqa_9379,high_disagreement,,0,0,False
csqa_9380,high_disagreement,,0,0,False
csqa_9381,high_disagreement,,0,0,False
csqa_9382,high_disagreement,,0,0,False
csqa_9383,high_disagreement,,0,0,False
csqa_9384,high_disagreement,,0,0,False
csqa_9385,high_disagreement,,0,0,False
csqa_9386,high_disagreement,,0,0,False
csqa_9387,high_disagreement,,0,0,False
csqa_9388,high_disagreement;confidence_mismatch,C,2,2,True
csqa_9389,high_disagreement,,0,0,False
csqa_9390,high_disagreement,,0,0,False
csqa_9391,high_disagreement,,0,0,False
csqa_9392,high_disagreement,,0,0,False
csqa_9393,high_disagreement,,0,0,False
csqa_9394,high_disagreement,,0,0,False
csqa_9395,high_disagreement,,0,0,False
csqa_9396,high_disagreement,,0,0,False
csqa_9397,high_disagreement,,0,0,False
csqa_9398,high_disagreement,,0,0,False
csqa_9399,high_disagreement,,0,0,False
csqa_9400,high_disagreement,,0,0,False
csqa_9401,high_disagreement,,0,0,False
csqa_9402,high_disagreement,,0,0,False
csqa_9403,high_disagreement,,0,0,False
csqa_9404,high_disagreement,,0,0,False
csqa_9405,high_disagreement,,0,0,False
csqa_9406,high_disagreement,,0,0,False
csqa_9407,high_disagreement,,0,0,False
csqa_9408,high_disagreement,,0,0,False
csqa_9409,high_disagreement,,0,0,False
csqa_9410,high_disagreement,,0,0,False
csqa_9411,high_disagreement,,0,0,False
csqa_9412,high_disagreement,,0,0,False
csqa_9413,high_disagreement,,0,0,False
csqa_9414,high_disagreement,,0,0,False
csqa_9415,high_disagreement,,0,0,False
csqa_9416,high_disagreement,,0,0,False
csqa_9417,high_disagreement,,0,0,False
csqa_9418,high_disagreement,,0,0,False
csqa_9419,high_disagreement,,0,0,False
csqa_9420,high_disagreement,,0,0,False
csqa_9421,high_disagreement,,0,0,False
csqa_9422,high_disagreement,,0,0,False
csqa_9423,high_disagreement,,0,0,False
csqa_9424,high_disagreement,,0,0,False
csqa_9425,high_disagreement,,0,0,False
csqa_9426,high_disagreement,,0,0,False
csqa_9427,high_disagreement,,0,0,False
csqa_9428,high_disagreement,,0,0,False
csqa_9429,high_disagreement,,0,0,False
csqa_9430,high_disagreement,,0,0,False
csqa_9431,high_disagreement,,0,0,False
csqa_9432,high_disagreement,,0,0,False
csqa_9433,high_disagreement,,0,0,False
csqa_9434,true_consensus,A,4,0,True
